time,logger,level,message,exception
2012-08-15 06:59:25.0066,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:25.9746,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:25.9746,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:25.9746,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:26.0216,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:26.0216,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:26.0216,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:26.0216,Raven.Database.Server.HttpServer,Debug,Request # 372: GET     -     3 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-1151286486,
2012-08-15 06:59:26.0216,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:26.9777,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:26.9777,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:26.9777,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:27.0237,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:27.0237,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:27.0237,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:27.0237,Raven.Database.Server.HttpServer,Debug,Request # 373: GET     -     3 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=1398481545,
2012-08-15 06:59:27.0237,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:27.9888,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:27.9888,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:27.9888,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:28.0408,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:28.0408,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:28.0408,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:28.0508,Raven.Database.Server.HttpServer,Debug,Request # 374: GET     -    11 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=453407492,
2012-08-15 06:59:28.0508,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:28.9968,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:28.9988,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:28.9988,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:29.0458,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:29.0458,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:29.0458,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:29.0608,Raven.Database.Server.HttpServer,Debug,Request # 375: GET     -    16 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=484585957,
2012-08-15 06:59:29.0608,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:30.0109,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:30.0119,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:30.0119,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:30.0469,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Albums,
2012-08-15 06:59:30.0469,Raven.Database.Server.HttpServer,Debug,Request # 376: GET     -     3 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AAlbums&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:30.0469,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Albums
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 246 total.
",
2012-08-15 06:59:30.0589,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Customers,
2012-08-15 06:59:30.0589,Raven.Database.Server.HttpServer,Debug,Request # 377: GET     -     3 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACustomers&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:30.0589,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:30.0589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:30.0589,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:30.0589,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Customers
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-08-15 06:59:30.0589,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Genres,
2012-08-15 06:59:30.0589,Raven.Database.Server.HttpServer,Debug,Request # 378: GET     -     7 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-1722761273,
2012-08-15 06:59:30.0589,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:30.0589,Raven.Database.Server.HttpServer,Debug,Request # 379: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AGenres&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:30.0789,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Genres
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 10 total.
",
2012-08-15 06:59:30.0789,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:30.0789,Raven.Database.Server.HttpServer,Debug,Request # 380: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:30.0789,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-08-15 06:59:30.0789,Raven.Database.Server.HttpServer,Debug,Request # 381: POST    -    42 ms - <default>  - 200 - /multi_get/,
2012-08-15 06:59:31.0189,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:31.0189,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:31.0189,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:31.0439,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:31.0439,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:31.0569,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:31.0569,Raven.Database.Server.HttpServer,Debug,Request # 382: GET     -     5 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-2118200259,
2012-08-15 06:59:31.0569,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:32.0280,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:32.0280,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:32.0280,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:32.0750,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:32.0750,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:32.0750,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:32.0750,Raven.Database.Server.HttpServer,Debug,Request # 383: GET     -     5 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=1981764897,
2012-08-15 06:59:32.0750,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:33.0350,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:33.0350,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:33.0350,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:33.0680,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:33.0680,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:33.0680,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:33.0710,Raven.Database.Server.HttpServer,Debug,Request # 384: GET     -     5 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=827548187,
2012-08-15 06:59:33.0710,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:34.0631,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:34.0681,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:34.0681,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 6 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:34.0981,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:34.1061,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:34.1061,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:34.1061,Raven.Database.Server.HttpServer,Debug,Request # 385: GET     -    15 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-675948557,
2012-08-15 06:59:34.1061,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 9 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:35.0712,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:35.0712,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:35.0712,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:35.1172,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:35.1172,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:35.1172,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:35.1332,Raven.Database.Server.HttpServer,Debug,Request # 386: GET     -    13 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=2118321000,
2012-08-15 06:59:35.1332,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:36.0852,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:36.0852,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:36.0852,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:36.1142,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Albums,
2012-08-15 06:59:36.1142,Raven.Database.Server.HttpServer,Debug,Request # 387: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AAlbums&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:36.1142,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Albums
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 246 total.
",
2012-08-15 06:59:36.1302,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Customers,
2012-08-15 06:59:36.1302,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:36.1302,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:36.1302,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:36.1302,Raven.Database.Server.HttpServer,Debug,Request # 388: GET     -     4 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACustomers&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:36.1302,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Customers
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-08-15 06:59:36.1302,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Genres,
2012-08-15 06:59:36.1302,Raven.Database.Server.HttpServer,Debug,Request # 389: GET     -     2 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-1573947630,
2012-08-15 06:59:36.1302,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:36.1302,Raven.Database.Server.HttpServer,Debug,Request # 390: GET     -     2 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AGenres&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:36.1452,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Genres
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 10 total.
",
2012-08-15 06:59:36.1452,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:36.1452,Raven.Database.Server.HttpServer,Debug,Request # 391: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:36.1452,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 2 total.
",
2012-08-15 06:59:36.1452,Raven.Database.Server.HttpServer,Debug,Request # 392: POST    -    35 ms - <default>  - 200 - /multi_get/,
2012-08-15 06:59:37.0813,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:37.0813,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:37.0813,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:37.1103,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:37.1103,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:37.1103,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:37.1103,Raven.Database.Server.HttpServer,Debug,Request # 393: GET     -     4 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-636810551,
2012-08-15 06:59:37.1103,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:38.0903,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:38.0903,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:38.0943,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:38.1403,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:38.1403,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:38.1403,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:38.1403,Raven.Database.Server.HttpServer,Debug,Request # 394: GET     -     6 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-1881690218,
2012-08-15 06:59:38.1403,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:39.1164,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:39.1164,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:39.1164,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:39.1474,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:39.1474,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:39.1474,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:39.1474,Raven.Database.Server.HttpServer,Debug,Request # 395: GET     -     6 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-2138125655,
2012-08-15 06:59:39.1474,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 4 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:40.1255,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:40.1255,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:40.1255,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:40.1695,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:40.1695,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:40.1695,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:40.1695,Raven.Database.Server.HttpServer,Debug,Request # 396: GET     -     6 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=9519788,
2012-08-15 06:59:40.1695,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:41.1315,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:41.1315,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:41.1315,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:41.1865,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:41.1865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:41.1865,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/65' was found,
2012-08-15 06:59:41.1865,Raven.Database.Server.HttpServer,Debug,Request # 397: GET     -     5 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AOrders&start=0&pageSize=30&aggregation=None&noCache=-1285706566,
2012-08-15 06:59:41.1865,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
",
2012-08-15 06:59:42.1596,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:42.1596,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
2012-08-15 06:59:42.1596,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Orders
	Time: 3 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 2 total.
",
2012-08-15 06:59:42.2696,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Albums,
2012-08-15 06:59:42.2696,Raven.Database.Server.HttpServer,Debug,Request # 398: GET     -     3 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AAlbums&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:42.2736,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Albums
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 246 total.
",
2012-08-15 06:59:42.2736,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Customers,
2012-08-15 06:59:42.2736,Raven.Database.Server.HttpServer,Debug,Request # 399: GET     -     3 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ACustomers&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:42.2736,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Customers
	Time: 2 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 1 total.
",
2012-08-15 06:59:42.2946,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Genres,
2012-08-15 06:59:42.2946,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Orders,
2012-08-15 06:59:42.2946,Raven.Database.Server.HttpServer,Debug,Request # 400: GET     -     3 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AGenres&start=0&pageSize=0&aggregation=None,
2012-08-15 06:59:42.2946,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'orders/33' was found,
